budget_year,12
2554,175000.0
2555,175000.0
2556,3003584.1500000004
2557,3736016.5
2558,7358579.04
2559,28780734.119999994
2560,15652467.77
2561,17166072.91
2562,4310541.5600000005
2563,1059666.66
